chrom	start	end	cell	BAF
chr1	229500000	230000000	cell121	0.46512
chr1	229500000	230000000	cell122	0.42697
chr1	229500000	230000000	cell123	0.43902
chr1	229500000	230000000	cell124	0.49231
chr1	229500000	230000000	cell125	0.42963
chr1	229500000	230000000	cell126	0.47126
chr1	229500000	230000000	cell127	0.4434
chr1	229500000	230000000	cell128	0.47253
chr1	229500000	230000000	cell129	0.42727
chr1	229500000	230000000	cell130	0.44138
chr1	229500000	230000000	cell131	0.44643
chr1	229500000	230000000	cell132	0.47458
chr1	229500000	230000000	cell133	0.46875
chr1	229500000	230000000	cell134	0.47273
chr1	229500000	230000000	cell135	0.41573
chr1	229500000	230000000	cell136	0.49254
chr1	229500000	230000000	cell137	0.46296
chr1	229500000	230000000	cell138	0.4717
chr1	229500000	230000000	cell139	0.44056
chr1	229500000	230000000	cell140	0.48649
chr1	229500000	230000000	cell141	0.45631
chr1	229500000	230000000	cell142	0.45513
chr1	229500000	230000000	cell143	0.48315
chr1	229500000	230000000	cell144	0.45455
chr1	229500000	230000000	cell145	0.45455
chr1	229500000	230000000	cell146	0.43243
chr1	229500000	230000000	cell147	0.45455
chr1	229500000	230000000	cell148	0.47222
chr1	229500000	230000000	cell149	0.4965
chr1	229500000	230000000	cell150	0.42353
chr1	229500000	230000000	cell151	0.48214
chr1	229500000	230000000	cell152	0.46602
chr1	229500000	230000000	cell153	0.4
chr1	229500000	230000000	cell154	0.44628
chr1	229500000	230000000	cell155	0.46429
chr1	229500000	230000000	cell156	0.46429
chr1	229500000	230000000	cell157	0.48837
chr1	229500000	230000000	cell158	0.47826
chr1	229500000	230000000	cell159	0.40625
chr1	229500000	230000000	cell160	0.41176
chr1	229500000	230000000	cell161	0.47368
chr1	229500000	230000000	cell162	0.48544
chr1	229500000	230000000	cell163	0.46429
chr1	229500000	230000000	cell164	0.48571
chr1	229500000	230000000	cell165	0.44
chr1	229500000	230000000	cell166	0.45098
chr1	229500000	230000000	cell167	0.36842
chr1	229500000	230000000	cell168	0.4386
chr1	229500000	230000000	cell169	0.46377
chr1	229500000	230000000	cell170	0.4125
chr1	229500000	230000000	cell171	0.45033
chr1	229500000	230000000	cell172	0.475
chr1	229500000	230000000	cell173	0.49505
chr1	229500000	230000000	cell174	0.49153
chr1	229500000	230000000	cell175	0.48333
chr1	229500000	230000000	cell176	0.47368
chr1	229500000	230000000	cell177	0.43564
chr1	229500000	230000000	cell178	0.48361
chr1	229500000	230000000	cell179	0.47097
chr1	229500000	230000000	cell180	0.48387
chr1	229500000	230000000	cell181	0.45045
chr1	229500000	230000000	cell182	0.44186
chr1	229500000	230000000	cell183	0.45192
chr1	229500000	230000000	cell184	0.4375
chr1	229500000	230000000	cell185	0.4
chr1	229500000	230000000	cell186	0.44444
chr1	229500000	230000000	cell187	0.41758
chr1	229500000	230000000	cell188	0.48913
chr1	229500000	230000000	cell189	0.47727
chr1	229500000	230000000	cell190	0.45349
chr1	229500000	230000000	cell191	0.48
chr1	229500000	230000000	cell192	0.41558
chr1	229500000	230000000	cell193	0.46729
chr1	229500000	230000000	cell194	0.43956
chr1	229500000	230000000	cell195	0.41667
chr1	229500000	230000000	cell196	0.4876
chr1	229500000	230000000	cell197	0.4386
chr1	229500000	230000000	cell198	0.49474
chr1	229500000	230000000	cell199	0.43939
chr1	230000000	230500000	cell0	0.42667
chr1	230000000	230500000	cell1	0.45455
chr1	230000000	230500000	cell2	0.42982
chr1	230000000	230500000	cell3	0.4375
chr1	230000000	230500000	cell4	0.47059
chr1	230000000	230500000	cell5	0.49324
chr1	230000000	230500000	cell6	0.47863
chr1	230000000	230500000	cell7	0.42373
chr1	230000000	230500000	cell8	0.46789
chr1	230000000	230500000	cell9	0.48696
chr1	230000000	230500000	cell10	0.46154
chr1	230000000	230500000	cell11	0.48454
chr1	230000000	230500000	cell12	0.49495
chr1	230000000	230500000	cell13	0.48352
chr1	230000000	230500000	cell14	0.48454
chr1	230000000	230500000	cell15	0.4965
chr1	230000000	230500000	cell16	0.475
chr1	230000000	230500000	cell17	0.45882
chr1	230000000	230500000	cell18	0.44872
chr1	230000000	230500000	cell19	0.42982
chr1	230000000	230500000	cell20	0.46875
chr1	230000000	230500000	cell21	0.44776
chr1	230000000	230500000	cell22	0.47
chr1	230000000	230500000	cell23	0.48387
chr1	230000000	230500000	cell24	0.40385
chr1	230000000	230500000	cell25	0.48819
chr1	230000000	230500000	cell26	0.47674
chr1	230000000	230500000	cell27	0.42857
chr1	230000000	230500000	cell28	0.44118
chr1	230000000	230500000	cell29	0.47727
chr1	230000000	230500000	cell30	0.47297
chr1	230000000	230500000	cell31	0.47573
chr1	230000000	230500000	cell32	0.47904
chr1	230000000	230500000	cell33	0.41958
chr1	230000000	230500000	cell34	0.46667
chr1	230000000	230500000	cell35	0.47651
chr1	230000000	230500000	cell36	0.49194
chr1	230000000	230500000	cell37	0.44882
chr1	230000000	230500000	cell38	0.46269
chr1	230000000	230500000	cell39	0.46154
chr1	230000000	230500000	cell40	0.47436
chr1	230000000	230500000	cell41	0.49219
chr1	230000000	230500000	cell42	0.43548
chr1	230000000	230500000	cell43	0.44776
chr1	230000000	230500000	cell44	0.46835
chr1	230000000	230500000	cell45	0.49342
chr1	230000000	230500000	cell46	0.45217
chr1	230000000	230500000	cell47	0.5
chr1	230000000	230500000	cell48	0.48598
chr1	230000000	230500000	cell49	0.43103
chr1	230000000	230500000	cell50	0.48315
chr1	230000000	230500000	cell51	0.47887
chr1	230000000	230500000	cell52	0.42391
chr1	230000000	230500000	cell53	0.45588
chr1	230000000	230500000	cell54	0.48819
chr1	230000000	230500000	cell55	0.38158
chr1	230000000	230500000	cell56	0.46575
chr1	230000000	230500000	cell57	0.46809
chr1	230000000	230500000	cell58	0.5
chr1	230000000	230500000	cell59	0.43243
chr1	230000000	230500000	cell60	0.47321
chr1	230000000	230500000	cell61	0.44697
chr1	230000000	230500000	cell62	0.43548
chr1	230000000	230500000	cell63	0.40845
chr1	230000000	230500000	cell64	0.44828
chr1	230000000	230500000	cell65	0.47273
chr1	230000000	230500000	cell66	0.48718
chr1	230000000	230500000	cell67	0.48315
chr1	230000000	230500000	cell68	0.46
chr1	230000000	230500000	cell69	0.47368
chr1	230000000	230500000	cell70	0.46018
chr1	230000000	230500000	cell71	0.4
chr1	230000000	230500000	cell72	0.46154
chr1	230000000	230500000	cell73	0.47273
chr1	230000000	230500000	cell74	0.4963
chr1	230000000	230500000	cell75	0.45882
chr1	230000000	230500000	cell76	0.48062
chr1	230000000	230500000	cell77	0.46667
chr1	230000000	230500000	cell78	0.40816
chr1	230000000	230500000	cell79	0.42157
chr1	230000000	230500000	cell80	0.47619
chr1	230000000	230500000	cell81	0.40741
chr1	230000000	230500000	cell82	0.48913
chr1	230000000	230500000	cell83	0.45946
chr1	230000000	230500000	cell84	0.47475
chr1	230000000	230500000	cell85	0.45312
chr1	230000000	230500000	cell86	0.46667
chr1	230000000	230500000	cell87	0.44554
chr1	230000000	230500000	cell88	0.47826
chr1	230000000	230500000	cell89	0.4697
chr1	230000000	230500000	cell90	0.47692
chr1	230000000	230500000	cell91	0.43878
chr1	230000000	230500000	cell92	0.45385
chr1	230000000	230500000	cell93	0.48214
chr1	230000000	230500000	cell94	0.4966
chr1	230000000	230500000	cell95	0.4252
chr1	230000000	230500000	cell96	0.47586
chr1	230000000	230500000	cell97	0.48872
chr1	230000000	230500000	cell98	0.48045
chr1	230000000	230500000	cell99	0.38462
chr1	230000000	230500000	cell100	0.35593
chr1	230000000	230500000	cell101	0.40541
chr1	230000000	230500000	cell102	0.45455
chr1	230000000	230500000	cell103	0.49524
chr1	230000000	230500000	cell104	0.47794
chr1	230000000	230500000	cell105	0.49315
chr1	230000000	230500000	cell106	0.37931
chr1	230000000	230500000	cell107	0.48
chr1	230000000	230500000	cell108	0.47826
chr1	230000000	230500000	cell109	0.47107
chr1	230000000	230500000	cell110	0.4958
chr1	230000000	230500000	cell111	0.45946
chr1	230000000	230500000	cell112	0.44615
chr1	230000000	230500000	cell113	0.375
chr1	230000000	230500000	cell114	0.42105
chr1	230000000	230500000	cell115	0.44211
chr1	230000000	230500000	cell116	0.47015
chr1	230000000	230500000	cell117	0.49286
chr1	230000000	230500000	cell118	0.49515
chr1	230000000	230500000	cell119	0.46789
chr1	230000000	230500000	cell120	0.44068
chr1	230000000	230500000	cell121	0.47788
chr1	230000000	230500000	cell122	0.49315
chr1	230000000	230500000	cell123	0.41573
chr1	230000000	230500000	cell124	0.43333
chr1	230000000	230500000	cell125	0.48438
chr1	230000000	230500000	cell126	0.47561
chr1	230000000	230500000	cell127	0.46957
chr1	230000000	230500000	cell128	0.42683
chr1	230000000	230500000	cell129	0.49515
chr1	230000000	230500000	cell130	0.488
chr1	230000000	230500000	cell131	0.43137
chr1	230000000	230500000	cell132	0.46154
chr1	230000000	230500000	cell133	0.49091
chr1	230000000	230500000	cell134	0.44643
chr1	230000000	230500000	cell135	0.46392
chr1	230000000	230500000	cell136	0.43902
chr1	230000000	230500000	cell137	0.49057
chr1	230000000	230500000	cell138	0.49474
chr1	230000000	230500000	cell139	0.47482
chr1	230000000	230500000	cell140	0.45333
chr1	230000000	230500000	cell141	0.47872
chr1	230000000	230500000	cell142	0.47826
chr1	230000000	230500000	cell143	0.47664
chr1	230000000	230500000	cell144	0.4386
chr1	230000000	230500000	cell145	0.47143
chr1	230000000	230500000	cell146	0.41379
chr1	230000000	230500000	cell147	0.28
chr1	230000000	230500000	cell148	0.49123
chr1	230000000	230500000	cell149	0.496
chr1	230000000	230500000	cell150	0.48295
chr1	230000000	230500000	cell151	0.4697
chr1	230000000	230500000	cell152	0.48148
chr1	230000000	230500000	cell153	0.49398
chr1	230000000	230500000	cell154	0.46018
chr1	230000000	230500000	cell155	0.36842
chr1	230000000	230500000	cell156	0.45098
chr1	230000000	230500000	cell157	0.45385
chr1	230000000	230500000	cell158	0.47619
chr1	230000000	230500000	cell159	0.44565
chr1	230000000	230500000	cell160	0.42857
chr1	230000000	230500000	cell161	0.44156
chr1	230000000	230500000	cell162	0.46087
chr1	230000000	230500000	cell163	0.41935
chr1	230000000	230500000	cell164	0.4375
chr1	230000000	230500000	cell165	0.4955
chr1	230000000	230500000	cell166	0.45695
chr1	230000000	230500000	cell167	0.43478
chr1	230000000	230500000	cell168	0.49123
chr1	230000000	230500000	cell169	0.47328
chr1	230000000	230500000	cell170	0.44186
chr1	230000000	230500000	cell171	0.5
chr1	230000000	230500000	cell172	0.46154
chr1	230000000	230500000	cell173	0.41667
chr1	230000000	230500000	cell174	0.49587
chr1	230000000	230500000	cell175	0.47305
chr1	230000000	230500000	cell176	0.47778
chr1	230000000	230500000	cell177	0.42857
chr1	230000000	230500000	cell178	0.49057
chr1	230000000	230500000	cell179	0.5
chr1	230000000	230500000	cell180	0.42857
chr1	230000000	230500000	cell181	0.47458
chr1	230000000	230500000	cell182	0.46392
chr1	230000000	230500000	cell183	0.46789
chr1	230000000	230500000	cell184	0.49296
chr1	230000000	230500000	cell185	0.47619
chr1	230000000	230500000	cell186	0.44262
chr1	230000000	230500000	cell187	0.5
chr1	230000000	230500000	cell188	0.3875
chr1	230000000	230500000	cell189	0.48315
chr1	230000000	230500000	cell190	0.45128
chr1	230000000	230500000	cell191	0.47682
chr1	230000000	230500000	cell192	0.48148
chr1	230000000	230500000	cell193	0.5
chr1	230000000	230500000	cell194	0.46316
chr1	230000000	230500000	cell195	0.47778
chr1	230000000	230500000	cell196	0.48182
chr1	230000000	230500000	cell197	0.40496
chr1	230000000	230500000	cell198	0.42683
chr1	230000000	230500000	cell199	0.45133
chr1	230500000	231000000	cell0	0.47222
chr1	230500000	231000000	cell1	0.46457
chr1	230500000	231000000	cell2	0.46237
chr1	230500000	231000000	cell3	0.5
chr1	230500000	231000000	cell4	0.38776
chr1	230500000	231000000	cell5	0.456
chr1	230500000	231000000	cell6	0.46847
chr1	230500000	231000000	cell7	0.48077
chr1	230500000	231000000	cell8	0.4881
chr1	230500000	231000000	cell9	0.41935
chr1	230500000	231000000	cell10	0.47423
chr1	230500000	231000000	cell11	0.45588
chr1	230500000	231000000	cell12	0.48718
chr1	230500000	231000000	cell13	0.45333
chr1	230500000	231000000	cell14	0.45545
chr1	230500000	231000000	cell15	0.47134
chr1	230500000	231000000	cell16	0.46512
chr1	230500000	231000000	cell17	0.41573
chr1	230500000	231000000	cell18	0.47059
chr1	230500000	231000000	cell19	0.5
chr1	230500000	231000000	cell20	0.4878
chr1	230500000	231000000	cell21	0.48
chr1	230500000	231000000	cell22	0.47368
chr1	230500000	231000000	cell23	0.45752
chr1	230500000	231000000	cell24	0.44444
chr1	230500000	231000000	cell25	0.40833
chr1	230500000	231000000	cell26	0.48913
chr1	230500000	231000000	cell27	0.48276
chr1	230500000	231000000	cell28	0.49091
chr1	230500000	231000000	cell29	0.45361
chr1	230500000	231000000	cell30	0.45926
chr1	230500000	231000000	cell31	0.47788
chr1	230500000	231000000	cell32	0.4875
chr1	230500000	231000000	cell33	0.5
chr1	230500000	231000000	cell34	0.46535
chr1	230500000	231000000	cell35	0.49375
chr1	230500000	231000000	cell36	0.46939
chr1	230500000	231000000	cell37	0.44762
chr1	230500000	231000000	cell38	0.48649
chr1	230500000	231000000	cell39	0.46914
chr1	230500000	231000000	cell40	0.47143
chr1	230500000	231000000	cell41	0.45455
chr1	230500000	231000000	cell42	0.40506
chr1	230500000	231000000	cell43	0.45536
chr1	230500000	231000000	cell44	0.46729
chr1	230500000	231000000	cell45	0.49206
chr1	230500000	231000000	cell46	0.46825
chr1	230500000	231000000	cell47	0.4589
chr1	230500000	231000000	cell48	0.38136
chr1	230500000	231000000	cell49	0.41667
chr1	230500000	231000000	cell50	0.48889
chr1	230500000	231000000	cell51	0.36986
chr1	230500000	231000000	cell52	0.44156
chr1	230500000	231000000	cell53	0.46341
chr1	230500000	231000000	cell54	0.4186
chr1	230500000	231000000	cell55	0.43548
chr1	230500000	231000000	cell56	0.48
chr1	230500000	231000000	cell57	0.42308
chr1	230500000	231000000	cell58	0.49123
chr1	230500000	231000000	cell59	0.40506
chr1	230500000	231000000	cell60	0.4557
chr1	230500000	231000000	cell61	0.47581
chr1	230500000	231000000	cell62	0.46721
chr1	230500000	231000000	cell63	0.45098
chr1	230500000	231000000	cell64	0.5
chr1	230500000	231000000	cell65	0.48544
chr1	230500000	231000000	cell66	0.41593
chr1	230500000	231000000	cell67	0.46043
chr1	230500000	231000000	cell68	0.4878
chr1	230500000	231000000	cell69	0.46914
chr1	230500000	231000000	cell70	0.42
chr1	230500000	231000000	cell71	0.5
chr1	230500000	231000000	cell72	0.48026
chr1	230500000	231000000	cell73	0.48958
chr1	230500000	231000000	cell74	0.43243
chr1	230500000	231000000	cell75	0.49425
chr1	230500000	231000000	cell76	0.41346
chr1	230500000	231000000	cell77	0.4697
chr1	230500000	231000000	cell78	0.43529
chr1	230500000	231000000	cell79	0.44681
chr1	230500000	231000000	cell80	0.40816
chr1	230500000	231000000	cell81	0.42667
chr1	230500000	231000000	cell82	0.48352
chr1	230500000	231000000	cell83	0.4557
chr1	230500000	231000000	cell84	0.49558
chr1	230500000	231000000	cell85	0.49618
chr1	230500000	231000000	cell86	0.45946
chr1	230500000	231000000	cell87	0.35802
chr1	230500000	231000000	cell88	0.46939
chr1	230500000	231000000	cell89	0.47222
chr1	230500000	231000000	cell90	0.46032
chr1	230500000	231000000	cell91	0.4433
chr1	230500000	231000000	cell92	0.4
chr1	230500000	231000000	cell93	0.41748
chr1	230500000	231000000	cell94	0.49206
chr1	230500000	231000000	cell95	0.47321
chr1	230500000	231000000	cell96	0.46729
chr1	230500000	231000000	cell97	0.4876
chr1	230500000	231000000	cell98	0.48538
chr1	230500000	231000000	cell99	0.47674
chr1	230500000	231000000	cell100	0.49153
chr1	230500000	231000000	cell101	0.4939
chr1	230500000	231000000	cell102	0.47222
chr1	230500000	231000000	cell103	0.40217
chr1	230500000	231000000	cell104	0.47826
chr1	230500000	231000000	cell105	0.43636
chr1	230500000	231000000	cell106	0.4875
chr1	230500000	231000000	cell107	0.5
chr1	230500000	231000000	cell108	0.48571
chr1	230500000	231000000	cell109	0.3964
chr1	230500000	231000000	cell110	0.49107
chr1	230500000	231000000	cell111	0.49351
chr1	230500000	231000000	cell112	0.41667
chr1	230500000	231000000	cell113	0.42
chr1	230500000	231000000	cell114	0.40625
chr1	230500000	231000000	cell115	0.41026
chr1	230500000	231000000	cell116	0.48958
chr1	230500000	231000000	cell117	0.4958
chr1	230500000	231000000	cell118	0.41176
chr1	230500000	231000000	cell119	0.4322
chr1	230500000	231000000	cell120	0.49593
chr1	230500000	231000000	cell121	0.46078
chr1	230500000	231000000	cell122	0.46154
chr1	230500000	231000000	cell123	0.45055
chr1	230500000	231000000	cell124	0.49474
chr1	230500000	231000000	cell125	0.4876
chr1	230500000	231000000	cell126	0.33871
chr1	230500000	231000000	cell127	0.47934
chr1	230500000	231000000	cell128	0.5
chr1	230500000	231000000	cell129	0.4023
chr1	230500000	231000000	cell130	0.48276
chr1	230500000	231000000	cell131	0.47826
chr1	230500000	231000000	cell132	0.44776
chr1	230500000	231000000	cell133	0.39623
chr1	230500000	231000000	cell134	0.42857
chr1	230500000	231000000	cell135	0.46429
chr1	230500000	231000000	cell136	0.49541
chr1	230500000	231000000	cell137	0.48193
chr1	230500000	231000000	cell138	0.45833
chr1	230500000	231000000	cell139	0.45833
chr1	230500000	231000000	cell140	0.46491
chr1	230500000	231000000	cell141	0.48889
chr1	230500000	231000000	cell142	0.48905
chr1	230500000	231000000	cell143	0.47664
chr1	230500000	231000000	cell144	0.43939
chr1	230500000	231000000	cell145	0.48864
chr1	230500000	231000000	cell146	0.4697
chr1	230500000	231000000	cell147	0.5
chr1	230500000	231000000	cell148	0.48571
chr1	230500000	231000000	cell149	0.46565
chr1	230500000	231000000	cell150	0.4539
chr1	230500000	231000000	cell151	0.375
chr1	230500000	231000000	cell152	0.4486
chr1	230500000	231000000	cell153	0.40476
chr1	230500000	231000000	cell154	0.38298
chr1	230500000	231000000	cell155	0.49451
chr1	230500000	231000000	cell156	0.43137
chr1	230500000	231000000	cell157	0.5
chr1	230500000	231000000	cell158	0.45783
chr1	230500000	231000000	cell159	0.4881
chr1	230500000	231000000	cell160	0.45614
chr1	230500000	231000000	cell161	0.42029
chr1	230500000	231000000	cell162	0.4
chr1	230500000	231000000	cell163	0.46591
chr1	230500000	231000000	cell164	0.46753
chr1	230500000	231000000	cell165	0.48718
chr1	230500000	231000000	cell166	0.45833
chr1	230500000	231000000	cell167	0.48333
chr1	230500000	231000000	cell168	0.47458
chr1	230500000	231000000	cell169	0.46429
chr1	230500000	231000000	cell170	0.5
chr1	230500000	231000000	cell171	0.42308
chr1	230500000	231000000	cell172	0.43269
chr1	230500000	231000000	cell173	0.43678
chr1	230500000	231000000	cell174	0.4
chr1	230500000	231000000	cell175	0.47403
chr1	230500000	231000000	cell176	0.4881
chr1	230500000	231000000	cell177	0.41489
chr1	230500000	231000000	cell178	0.49367
chr1	230500000	231000000	cell179	0.4661
chr1	230500000	231000000	cell180	0.49231
chr1	230500000	231000000	cell181	0.39175
chr1	230500000	231000000	cell182	0.46875
chr1	230500000	231000000	cell183	0.5
chr1	230500000	231000000	cell184	0.40698
chr1	230500000	231000000	cell185	0.47727
chr1	230500000	231000000	cell186	0.45455
chr1	230500000	231000000	cell187	0.40278
chr1	230500000	231000000	cell188	0.4375
chr1	230500000	231000000	cell189	0.5
chr1	230500000	231000000	cell190	0.43046
chr1	230500000	231000000	cell191	0.48148
chr1	230500000	231000000	cell192	0.4697
chr1	230500000	231000000	cell193	0.43564
chr1	230500000	231000000	cell194	0.43902
chr1	230500000	231000000	cell195	0.4023
chr1	230500000	231000000	cell196	0.43434
chr1	230500000	231000000	cell197	0.49541
chr1	230500000	231000000	cell198	0.49438
chr1	230500000	231000000	cell199	0.49206
chr1	231000000	231500000	cell0	0.48101
chr1	231000000	231500000	cell1	0.4881
chr1	231000000	231500000	cell2	0.44048
chr1	231000000	231500000	cell3	0.48544
chr1	231000000	231500000	cell4	0.47826
chr1	231000000	231500000	cell5	0.42254
chr1	231000000	231500000	cell6	0.43609
chr1	231000000	231500000	cell7	0.47826
chr1	231000000	231500000	cell8	0.4875
chr1	231000000	231500000	cell9	0.46739
chr1	231000000	231500000	cell10	0.46988
chr1	231000000	231500000	cell11	0.43956
chr1	231000000	231500000	cell12	0.43
chr1	231000000	231500000	cell13	0.42105
chr1	231000000	231500000	cell14	0.45946
chr1	231000000	231500000	cell15	0.49693
chr1	231000000	231500000	cell16	0.39024
chr1	231000000	231500000	cell17	0.4881
chr1	231000000	231500000	cell18	0.47458
chr1	231000000	231500000	cell19	0.46602
chr1	231000000	231500000	cell20	0.44304
chr1	231000000	231500000	cell21	0.45455
chr1	231000000	231500000	cell22	0.47748
chr1	231000000	231500000	cell23	0.49457
chr1	231000000	231500000	cell24	0.44262
chr1	231000000	231500000	cell25	0.49045
chr1	231000000	231500000	cell26	0.46667
chr1	231000000	231500000	cell27	0.40777
chr1	231000000	231500000	cell28	0.41558
chr1	231000000	231500000	cell29	0.48148
chr1	231000000	231500000	cell30	0.47436
chr1	231000000	231500000	cell31	0.4955
chr1	231000000	231500000	cell32	0.4382
chr1	231000000	231500000	cell33	0.43077
chr1	231000000	231500000	cell34	0.48544
chr1	231000000	231500000	cell35	0.4939
chr1	231000000	231500000	cell36	0.47107
chr1	231000000	231500000	cell37	0.48837
chr1	231000000	231500000	cell38	0.45
chr1	231000000	231500000	cell39	0.42727
chr1	231000000	231500000	cell40	0.42857
chr1	231000000	231500000	cell41	0.49306
chr1	231000000	231500000	cell42	0.47222
chr1	231000000	231500000	cell43	0.46018
chr1	231000000	231500000	cell44	0.47727
chr1	231000000	231500000	cell45	0.47297
chr1	231000000	231500000	cell46	0.48148
chr1	231000000	231500000	cell47	0.49733
chr1	231000000	231500000	cell48	0.472
chr1	231000000	231500000	cell49	0.44444
chr1	231000000	231500000	cell50	0.43529
chr1	231000000	231500000	cell51	0.45714
chr1	231000000	231500000	cell52	0.48684
chr1	231000000	231500000	cell53	0.41667
chr1	231000000	231500000	cell54	0.46903
chr1	231000000	231500000	cell55	0.46237
chr1	231000000	231500000	cell56	0.4697
chr1	231000000	231500000	cell57	0.5
chr1	231000000	231500000	cell58	0.42029
chr1	231000000	231500000	cell59	0.45745
chr1	231000000	231500000	cell60	0.45794
chr1	231000000	231500000	cell61	0.47101
chr1	231000000	231500000	cell62	0.49593
chr1	231000000	231500000	cell63	0.46429
chr1	231000000	231500000	cell64	0.47115
chr1	231000000	231500000	cell65	0.48544
chr1	231000000	231500000	cell66	0.40708
chr1	231000000	231500000	cell67	0.47097
chr1	231000000	231500000	cell68	0.46939
chr1	231000000	231500000	cell69	0.49296
chr1	231000000	231500000	cell70	0.5
chr1	231000000	231500000	cell71	0.48485
chr1	231000000	231500000	cell72	0.4875
chr1	231000000	231500000	cell73	0.44762
chr1	231000000	231500000	cell74	0.49275
chr1	231000000	231500000	cell75	0.45122
chr1	231000000	231500000	cell76	0.39286
chr1	231000000	231500000	cell77	0.43697
chr1	231000000	231500000	cell78	0.45217
chr1	231000000	231500000	cell79	0.4876
chr1	231000000	231500000	cell80	0.49167
chr1	231000000	231500000	cell81	0.48276
chr1	231000000	231500000	cell82	0.44086
chr1	231000000	231500000	cell83	0.47312
chr1	231000000	231500000	cell84	0.41667
chr1	231000000	231500000	cell85	0.5
chr1	231000000	231500000	cell86	0.48529
chr1	231000000	231500000	cell87	0.48421
chr1	231000000	231500000	cell88	0.48322
chr1	231000000	231500000	cell89	0.48193
chr1	231000000	231500000	cell90	0.40909
chr1	231000000	231500000	cell91	0.48077
chr1	231000000	231500000	cell92	0.4863
chr1	231000000	231500000	cell93	0.49524
chr1	231000000	231500000	cell94	0.47552
chr1	231000000	231500000	cell95	0.49315
chr1	231000000	231500000	cell96	0.49194
chr1	231000000	231500000	cell97	0.48246
chr1	231000000	231500000	cell98	0.43836
chr1	231000000	231500000	cell99	0.37778
chr1	231000000	231500000	cell100	0.49123
chr1	231000000	231500000	cell101	0.46429
chr1	231000000	231500000	cell102	0.475
chr1	231000000	231500000	cell103	0.40206
chr1	231000000	231500000	cell104	0.41497
chr1	231000000	231500000	cell105	0.45283
chr1	231000000	231500000	cell106	0.48529
chr1	231000000	231500000	cell107	0.36538
chr1	231000000	231500000	cell108	0.41975
chr1	231000000	231500000	cell109	0.375
chr1	231000000	231500000	cell110	0.46512
chr1	231000000	231500000	cell111	0.42157
chr1	231000000	231500000	cell112	0.39189
chr1	231000000	231500000	cell113	0.46552
chr1	231000000	231500000	cell114	0.39604
chr1	231000000	231500000	cell115	0.49425
chr1	231000000	231500000	cell116	0.47917
chr1	231000000	231500000	cell117	0.39855
chr1	231000000	231500000	cell118	0.42478
chr1	231000000	231500000	cell119	0.42735
chr1	231000000	231500000	cell120	0.39316
chr1	231000000	231500000	cell121	0.48855
chr1	231000000	231500000	cell122	0.48193
chr1	231000000	231500000	cell123	0.44231
chr1	231000000	231500000	cell124	0.48696
chr1	231000000	231500000	cell125	0.42276
chr1	231000000	231500000	cell126	0.47706
chr1	231000000	231500000	cell127	0.48387
chr1	231000000	231500000	cell128	0.40964
chr1	231000000	231500000	cell129	0.5
chr1	231000000	231500000	cell130	0.48966
chr1	231000000	231500000	cell131	0.46154
chr1	231000000	231500000	cell132	0.48571
chr1	231000000	231500000	cell133	0.48649
chr1	231000000	231500000	cell134	0.5
chr1	231000000	231500000	cell135	0.5
chr1	231000000	231500000	cell136	0.45652
chr1	231000000	231500000	cell137	0.49485
chr1	231000000	231500000	cell138	0.46491
chr1	231000000	231500000	cell139	0.44681
chr1	231000000	231500000	cell140	0.5
chr1	231000000	231500000	cell141	0.48315
chr1	231000000	231500000	cell142	0.47531
chr1	231000000	231500000	cell143	0.42157
chr1	231000000	231500000	cell144	0.40789
chr1	231000000	231500000	cell145	0.47423
chr1	231000000	231500000	cell146	0.45
chr1	231000000	231500000	cell147	0.45783
chr1	231000000	231500000	cell148	0.49412
chr1	231000000	231500000	cell149	0.5
chr1	231000000	231500000	cell150	0.47904
chr1	231000000	231500000	cell151	0.46875
chr1	231000000	231500000	cell152	0.42857
chr1	231000000	231500000	cell153	0.47436
chr1	231000000	231500000	cell154	0.46479
chr1	231000000	231500000	cell155	0.47525
chr1	231000000	231500000	cell156	0.39344
chr1	231000000	231500000	cell157	0.44275
chr1	231000000	231500000	cell158	0.43529
chr1	231000000	231500000	cell159	0.44048
chr1	231000000	231500000	cell160	0.46575
chr1	231000000	231500000	cell161	0.46835
chr1	231000000	231500000	cell162	0.5
chr1	231000000	231500000	cell163	0.37931
chr1	231000000	231500000	cell164	0.49515
chr1	231000000	231500000	cell165	0.49505
chr1	231000000	231500000	cell166	0.48485
chr1	231000000	231500000	cell167	0.46739
chr1	231000000	231500000	cell168	0.47619
chr1	231000000	231500000	cell169	0.45098
chr1	231000000	231500000	cell170	0.44444
chr1	231000000	231500000	cell171	0.48611
chr1	231000000	231500000	cell172	0.39604
chr1	231000000	231500000	cell173	0.44944
chr1	231000000	231500000	cell174	0.4898
chr1	231000000	231500000	cell175	0.44444
chr1	231000000	231500000	cell176	0.46316
chr1	231000000	231500000	cell177	0.4717
chr1	231000000	231500000	cell178	0.44565
chr1	231000000	231500000	cell179	0.33077
chr1	231000000	231500000	cell180	0.41026
chr1	231000000	231500000	cell181	0.48454
chr1	231000000	231500000	cell182	0.43158
chr1	231000000	231500000	cell183	0.47244
chr1	231000000	231500000	cell184	0.45977
chr1	231000000	231500000	cell185	0.48387
chr1	231000000	231500000	cell186	0.45312
chr1	231000000	231500000	cell187	0.47312
chr1	231000000	231500000	cell188	0.33696
